LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID59072,59072,0,8.159428596496582,25.17441372129001,21.150530943928977,0.0,4.0,4,0.5,1,,151.27868852459017,133.0,105.0,344.0,9228.0,46.51527747150785,0.08904705499354768,0.5318449580886804
ID59104,59104,0,5.33018159866333,25.64748021280937,16.830269415701522,0.0,9.0,9,0.5,1,,140.54098360655738,137.0,102.0,220.0,8573.0,22.691095001117215,0.06911735790165464,0.8008280527601022
ID59058,59058,0,4.679840564727783,25.169891608900105,20.401730959537982,0.0,6.0,6,0.5,1,,137.91803278688525,129.0,106.0,276.0,8413.0,32.32506513629282,0.04976852015966083,0.4045505752529443
ID59043,59043,0,7.005320072174072,24.34531486370751,21.496012411491474,0.0,0.0,0,0.5,1,,150.672131147541,132.0,107.0,343.0,9191.0,51.78150291094154,0.07146152437342218,0.3881360405035784
ID59093,59093,0,6.503184795379639,25.87950751178243,19.73532189061349,0.0,7.0,7,0.5,1,,142.7704918032787,128.0,94.0,271.0,8709.0,37.874086762421506,0.07148017569718072,0.5029534048881154
ID59078,59078,0,6.84893274307251,24.580164848793757,21.758693652244823,0.0,2.0,2,0.5,1,,149.9672131147541,138.0,96.0,328.0,9148.0,50.27987245181209,0.07537916004036892,0.41814010798697976
ID59048,59048,0,6.186834335327148,24.730445422367314,20.841853431201024,0.0,5.0,5,0.5,1,,145.11475409836066,137.0,103.0,303.0,8852.0,38.75740718910203,0.07691393132699517,0.5348239721212702
ID59065,59065,0,7.535589218139648,25.146641215645182,21.862084439607717,0.0,3.0,3,0.5,1,,150.37704918032787,134.0,109.0,361.0,9173.0,43.98831812137787,0.07752488999147696,0.4919127109380309
ID59039,59039,0,5.624431133270264,24.51595104706583,21.644901204646168,0.0,1.0,1,0.5,1,,146.5737704918033,132.0,104.0,357.0,8941.0,43.80923000783946,0.06097153151598189,0.3845422017578479
ID59151,59151,0,5.006882667541504,25.802868085045535,18.386057578534245,0.0,8.0,8,0.5,1,,140.327868852459,132.0,105.0,241.0,8560.0,27.16291670119111,0.0540227223276708,0.5295707818316291
ID59073,59073,1,6.616077899932861,24.09849128620839,22.790936333663034,0.0,4.0,4,0.5,1,,148.59016393442624,140.0,105.0,226.0,9064.0,23.76788943734826,0.0739354567257122,0.8608034874184041
ID59059,59059,1,5.517673015594482,24.003082532435418,21.77452598186195,0.0,6.0,6,0.5,1,,144.672131147541,137.0,106.0,213.0,8825.0,24.869473464118887,0.04832082720963549,0.536276085380573
ID59079,59079,1,4.968860626220703,23.400000000000002,23.27,0.0,2.0,2,0.5,1,,146.9344262295082,142.0,119.0,231.0,8963.0,22.959289225684532,0.03800031255397724,0.46858113768768345
ID59049,59049,1,4.869788646697998,23.400000000000002,22.36,0.0,5.0,5,0.5,1,,148.52459016393442,142.0,108.0,205.0,9060.0,22.989567603137623,0.05753517689254859,0.7029690196562198
ID59066,59066,1,4.028953552246094,24.081358066019256,23.619572353301752,0.0,3.0,3,0.5,1,,145.19672131147541,145.0,109.0,196.0,8857.0,17.810876519822703,0.05008304229515366,0.7776220550948145
ID59040,59040,2,12.801651000976562,23.400000000000002,10.01,0.0,0.0,0,0.5,1,,165.78688524590163,137.0,111.0,417.0,10113.0,73.33828348916146,0.1183464019495638,0.47844072618257566
ID59074,59074,2,13.091672897338867,24.460318133030444,10.07111235240649,0.0,2.0,2,0.5,1,,166.95081967213116,137.0,105.0,446.0,10184.0,72.7003957415887,0.14131473320956883,0.5686745540372098
ID59045,59045,2,8.302906036376953,24.42219982489183,9.678551328279562,0.0,5.0,5,0.5,1,,157.672131147541,144.0,106.0,397.0,9618.0,50.39964328956949,0.10454881349130614,0.5922317215557482
ID59061,59061,2,9.004651069641113,24.1872412793275,10.414588840429644,0.0,3.0,3,0.5,1,,151.9672131147541,135.0,110.0,324.0,9270.0,47.473840941833345,0.08684240678517084,0.5115531933194797
ID59143,59143,2,4.496187686920166,23.400000000000002,8.450000000000001,0.0,8.0,8,0.5,1,,152.37704918032787,132.0,106.0,326.0,9295.0,50.15680875495244,0.09782273523562571,0.5414112050850057
ID59080,59080,2,7.898046016693115,25.43319861933057,7.71934522815455,0.0,7.0,7,0.5,1,,152.40983606557376,133.0,103.0,413.0,9297.0,58.07735561277457,0.09178475131662962,0.44123470991586033
ID59034,59034,2,10.150816917419434,24.237094987032158,10.121850264458004,0.0,1.0,1,0.5,1,,160.49180327868854,139.0,106.0,405.0,9790.0,62.426389438767444,0.11808755012783412,0.5430538990410781
ID59067,59067,2,7.697540283203125,24.03896474088591,9.714113732705554,0.0,4.0,4,0.5,1,,151.62295081967213,137.0,99.0,362.0,9249.0,51.06928755277032,0.08846252087894156,0.4825929491758194
ID59051,59051,2,9.62817096710205,25.059457999736132,8.835387011114165,0.0,6.0,6,0.5,1,,159.13114754098362,137.0,115.0,405.0,9707.0,57.00510953994565,0.10682250259386426,0.5388354668836618
ID59179,59179,2,4.47874641418457,23.400000000000002,8.97,0.0,10.0,10,0.5,1,,139.54098360655738,141.0,109.0,204.0,8512.0,16.957371819252927,0.03035821872773342,0.4849101544756849
ID59101,59101,2,7.560434818267822,23.400000000000002,8.84,0.0,9.0,9,0.5,1,,147.85245901639345,138.0,101.0,267.0,9019.0,30.897052753498333,0.05343759685112326,0.4854892280113135
